customer_id,trans_date,tran_amount
CS7997,13-Mar-12,63
CS7997,8-Apr-12,36
CS7997,24-Jul-12,28
CS7997,9-Oct-12,73
CS7997,9-May-13,21
CS7997,14-Jun-13,25
CS7997,17-Nov-13,33
CS7997,23-Mar-14,77
CS7997,19-Apr-14,45
CS7997,4-Jun-14,10
CS7997,1-Nov-14,79
CS7998,21-Jun-11,34
CS7998,27-Jul-11,79
CS7998,28-Feb-12,53
CS7998,24-Sep-12,23
CS7998,28-Nov-12,76
CS7998,12-Apr-13,34
CS7998,27-May-13,26
CS7998,12-Aug-13,41
CS7998,30-Oct-13,51
CS7998,19-Nov-13,15
CS7998,3-Jan-14,10
CS7998,3-Feb-14,52
CS7998,3-Oct-14,19
CS7998,26-Nov-14,12
CS7998,31-Jan-15,39
CS7998,23-Feb-15,73
CS7999,6-Oct-11,71
CS7999,29-Feb-12,68
CS7999,22-Aug-12,46
CS7999,20-Dec-12,59
CS7999,21-Mar-13,57
CS7999,27-Aug-13,30
CS7999,7-Sep-13,78
CS7999,29-May-14,34
CS8000,13-Oct-11,27
CS8000,24-Feb-12,68
CS8000,22-May-12,44
CS8000,2-Jun-12,23
CS8000,4-Sep-12,11
CS8000,8-Jan-13,31
CS8000,10-Jan-13,37
CS8000,20-Feb-13,69
CS8000,21-Aug-13,55
CS8000,24-Aug-13,38
CS8000,5-Dec-13,74
CS8000,24-Jun-14,59
CS8000,7-Jan-15,40
CS8001,31-May-11,40
CS8001,4-Jul-11,73
CS8001,18-Jan-12,36
CS8001,5-Feb-12,76
CS8001,17-Mar-12,16
CS8001,11-Nov-12,48
CS8001,28-May-13,29
CS8001,24-Jun-13,77
CS8001,18-Oct-13,41
CS8001,28-Apr-14,35
CS8001,26-Oct-14,55
CS8001,11-Nov-14,62
CS8002,11-Dec-11,19
CS8002,27-Jul-12,30
CS8002,21-Dec-12,11
CS8002,11-Apr-13,43
CS8002,14-Sep-13,79
CS8002,31-Dec-13,70
CS8002,24-May-14,48
CS8002,23-Jan-15,63
CS8003,26-Sep-11,40
CS8003,17-Feb-12,49
CS8003,14-Jul-12,26
CS8003,20-Jul-12,29
CS8003,28-Aug-12,56
CS8003,16-Sep-12,55
CS8003,10-Oct-12,27
CS8003,24-Oct-12,60
CS8003,9-Nov-12,11
CS8003,22-Mar-13,41
CS8003,11-Oct-13,73
CS8003,7-Nov-13,60
CS8003,16-Aug-14,23
CS8003,4-Jan-15,75
CS8004,6-Jun-11,61
CS8004,3-Aug-11,49
CS8004,27-Sep-11,37
CS8004,27-Nov-11,44
CS8004,18-Apr-12,76
CS8004,1-May-12,65
CS8004,27-Aug-12,33
CS8004,16-Mar-13,51
CS8004,26-Jun-13,56
CS8004,22-Jun-14,54
CS8004,13-Nov-14,47
CS8004,1-Feb-15,37
CS8005,1-Aug-11,37
CS8005,29-Aug-11,45
CS8005,9-Sep-11,53
CS8005,5-Oct-11,10
CS8005,18-Nov-11,54
CS8005,8-Mar-12,78
CS8005,9-Apr-12,79
CS8005,21-Sep-12,41
CS8005,15-Jan-13,43
CS8005,9-Sep-13,40
CS8005,16-Nov-13,52
CS8005,26-Jan-14,77
CS8005,17-Dec-14,25
CS8005,30-Dec-14,57
CS8005,13-Jan-15,63
CS8005,15-Feb-15,46
CS8006,12-Jul-11,43
CS8006,6-Mar-12,55
CS8006,7-Oct-12,27
CS8006,8-Jan-13,79
CS8006,21-May-13,21
CS8006,4-Jun-13,42
CS8006,18-Sep-13,20
CS8006,26-Apr-14,40
CS8006,9-Sep-14,67
CS8006,2-Oct-14,11
CS8006,22-Nov-14,61
CS8007,10-Mar-12,60
CS8007,24-Mar-12,61
CS8007,27-Apr-12,12
CS8007,25-Jun-12,59
CS8007,3-Oct-12,40
CS8007,3-Jan-13,43
CS8007,18-Mar-13,67
CS8007,21-Sep-13,55
CS8007,25-Apr-14,32
CS8007,22-Jan-15,11
CS8008,6-Jun-11,40
CS8008,8-Jun-11,73
CS8008,14-Oct-11,60
CS8008,26-May-12,16
CS8008,22-Jun-12,60
CS8008,1-Jan-13,27
CS8008,7-Apr-13,63
CS8008,18-Mar-14,39
CS8008,4-May-14,40
CS8008,1-Jun-14,65
CS8008,27-Aug-14,25
CS8008,5-Feb-15,76
CS8008,5-Mar-15,47
CS8009,6-Jun-11,10
CS8009,23-Sep-11,25
CS8009,7-Oct-11,63
CS8009,13-May-13,22
CS8009,15-Jun-13,12
CS8009,24-Jul-13,58
CS8009,15-Mar-14,62
CS8009,25-Apr-14,53
CS8009,15-Sep-14,38
CS8010,25-Jul-11,37
CS8010,10-Aug-11,66
CS8010,2-Nov-11,21
CS8010,16-Nov-11,44
CS8010,4-Apr-12,68
CS8010,18-Aug-12,16
CS8010,16-Sep-12,63
CS8010,13-Jan-13,71
CS8010,14-Feb-13,72
CS8010,9-Mar-13,57
CS8010,19-Mar-13,35
CS8010,27-Oct-13,58
CS8010,13-Jan-14,48
CS8010,23-May-14,16
CS8010,27-Nov-14,15
CS8011,29-May-11,11
CS8011,9-Jul-11,24
CS8011,10-Jul-11,56
CS8011,6-Dec-11,70
CS8011,25-Dec-11,79
CS8011,1-Mar-12,15
CS8011,23-Nov-12,61
CS8011,24-Dec-12,59
CS8011,24-Jan-13,35
CS8011,6-Jun-13,39
CS8012,13-Jun-11,26
CS8012,21-Feb-12,19
CS8012,20-Mar-12,29
CS8012,19-Jan-13,73
CS8012,4-Sep-13,32
CS8012,27-Nov-14,17
CS8013,17-Jun-11,74
CS8013,17-Sep-11,12
CS8013,13-May-12,56
CS8013,2-Apr-13,11
CS8013,27-May-13,43
CS8013,20-Mar-14,79
CS8013,25-May-14,32
CS8013,3-Jun-14,11
CS8013,11-Jul-14,68
CS8013,28-Aug-14,61
CS8013,1-Oct-14,77
CS8013,20-Nov-14,52
CS8013,20-Jan-15,15
CS8014,16-May-11,30
CS8014,12-Aug-11,60
CS8014,2-Sep-11,28
CS8014,8-Oct-12,35
CS8014,12-Oct-12,18
CS8014,17-Oct-13,69
CS8014,27-Nov-13,18
CS8014,5-Dec-13,54
CS8014,3-Mar-15,38
CS8015,18-Sep-11,31
CS8015,19-Nov-11,34
CS8015,15-Dec-11,37
CS8015,9-Jan-12,57
CS8015,19-May-12,78
CS8015,20-May-12,38
CS8015,13-Jun-12,70
CS8015,15-Jun-12,15
CS8015,3-Jan-13,69
CS8015,20-Apr-13,19
CS8015,30-Jan-14,62
CS8015,30-Jun-14,12
CS8016,24-Jul-11,49
CS8016,31-Aug-11,48
CS8016,14-Oct-11,61
CS8016,3-Nov-11,13
CS8016,9-Apr-12,58
CS8016,10-Oct-12,45
CS8016,28-Nov-12,79
CS8016,27-Feb-13,47
CS8016,20-Jul-13,75
CS8016,22-Dec-13,60
CS8016,16-Feb-14,36
CS8016,28-Mar-14,40
CS8016,26-May-14,42
CS8016,18-Sep-14,48
CS8016,1-Oct-14,52
CS8016,18-Oct-14,71
CS8016,4-Nov-14,28
CS8016,11-Dec-14,13
CS8017,17-May-11,45
CS8017,6-Aug-11,15
CS8017,6-Aug-11,67
CS8017,8-Sep-11,45
CS8017,15-Jan-12,17
CS8017,27-Mar-12,30
CS8017,18-Jun-12,48
CS8017,16-Sep-12,18
CS8017,18-Jan-13,14
CS8017,18-Feb-13,13
CS8017,1-May-13,73
CS8017,6-Jun-13,34
CS8017,17-Mar-14,66
CS8017,6-May-14,20
CS8017,28-Sep-14,25
CS8018,5-Jul-11,71
CS8018,17-Sep-11,31
CS8018,16-May-12,22
CS8018,2-Sep-12,43
CS8018,26-Sep-12,47
CS8018,20-May-14,25
CS8018,25-May-14,67
CS8018,25-Aug-14,62
CS8018,17-Sep-14,11
CS8018,11-Feb-15,29
CS8019,7-Jun-11,19
CS8019,27-Sep-11,15
CS8019,17-Dec-11,55
CS8019,3-Jun-12,37
CS8019,25-Jul-12,50
CS8019,12-Aug-12,14
CS8019,6-Dec-12,39
CS8019,26-Jan-13,78
CS8019,7-Mar-13,13
CS8019,11-Mar-13,50
CS8019,1-Sep-13,10
CS8019,18-Jan-14,35
CS8019,11-Feb-14,60
CS8019,15-Apr-14,72
CS8019,3-Mar-15,53
CS8020,11-Sep-11,23
CS8020,11-Nov-11,21
CS8020,16-Dec-11,22
CS8020,3-Apr-12,51
CS8020,27-Aug-12,74
CS8020,1-Sep-12,63
CS8020,10-Nov-12,18
CS8020,17-Mar-13,30
CS8020,19-Nov-13,32
CS8020,7-Jun-14,42
CS8020,17-Aug-14,32
CS8021,2-May-12,67
CS8021,4-Aug-12,63
CS8021,9-Oct-12,42
CS8021,14-Oct-12,75
CS8021,30-Nov-12,76
CS8021,23-Jan-13,42
CS8021,2-Feb-13,55
CS8021,11-Apr-13,18
CS8021,15-Aug-13,74
CS8021,12-Jan-14,41
CS8021,20-Jun-14,23
CS8022,30-Aug-11,40
CS8022,8-Oct-11,34
CS8022,6-Feb-12,79
CS8022,14-Feb-12,65
CS8022,17-Aug-12,40
CS8022,29-Oct-12,59
CS8022,7-Apr-13,14
CS8022,3-Jun-13,71
CS8022,15-Jul-13,75
CS8022,17-Sep-13,10
CS8022,2-Feb-14,59
CS8022,17-Mar-14,61
CS8022,20-Mar-14,40
CS8022,6-Apr-14,60
CS8022,21-Jul-14,70
CS8022,22-Jan-15,36
CS8022,15-Feb-15,20
CS8023,24-Dec-11,69
CS8023,15-Apr-12,32
CS8023,29-May-12,38
CS8023,6-Feb-13,57
CS8023,2-May-13,25
CS8023,31-Oct-13,32
CS8023,23-Jul-14,55
CS8023,11-Oct-14,63
CS8023,11-Nov-14,50
CS8023,21-Jan-15,22
CS8024,10-Oct-11,44
CS8024,30-Oct-11,60
CS8024,3-Feb-12,26
CS8024,15-Apr-12,19
CS8024,22-May-12,66
CS8024,4-Jul-12,16
CS8024,12-Dec-12,62
CS8024,18-Dec-12,58
CS8024,26-Dec-12,50
CS8024,2-Aug-13,61
CS8024,8-Jan-14,52
CS8024,7-Aug-14,29
CS8024,18-Sep-14,77
CS8024,25-Sep-14,65
CS8025,12-Aug-11,25
CS8025,25-Aug-11,22
CS8025,11-Nov-11,50
CS8025,28-Nov-11,59
CS8025,25-Jan-12,78
CS8025,18-Jul-12,19
CS8025,2-Nov-12,18
CS8025,1-Jan-13,11
CS8025,11-Jul-13,59
CS8025,9-Aug-13,45
CS8025,4-Jan-14,32
CS8025,1-May-14,10
CS8026,20-Jun-11,28
CS8026,23-Nov-11,77
CS8026,29-Dec-11,18
CS8026,24-Jun-12,13
CS8026,30-Oct-12,45
CS8026,20-Dec-12,39
CS8026,25-Dec-12,21
CS8026,4-Mar-13,26
CS8026,23-Jun-13,19
CS8026,25-Aug-13,56
CS8026,16-Oct-13,16
CS8026,12-Feb-14,35
CS8026,21-Mar-14,36
CS8026,9-Sep-14,46
CS8026,30-Oct-14,32
CS8026,13-Nov-14,37
CS8026,19-Feb-15,56
CS8027,13-Aug-11,19
CS8027,24-Jan-12,17
CS8027,30-Jan-12,48
CS8027,30-Jan-12,69
CS8027,6-Feb-12,23
CS8027,19-Mar-12,39
CS8027,3-Mar-13,50
CS8027,5-Mar-13,76
CS8027,26-Aug-13,52
CS8027,22-Sep-13,28
CS8027,19-Jan-14,47
CS8027,12-Apr-14,63
CS8027,5-Jul-14,52
CS8027,19-Jul-14,72
CS8027,24-Jul-14,35
CS8027,3-Sep-14,67
CS8027,13-Mar-15,59
CS8028,23-May-11,45
CS8028,14-Jan-12,20
CS8028,10-May-12,42
CS8028,21-May-12,31
CS8028,3-Jan-14,38
CS8028,24-Jan-14,54
CS8028,14-Oct-14,54
CS8029,22-May-11,67
CS8029,12-Jul-11,54
CS8029,18-Sep-11,66
CS8029,24-Nov-11,24
CS8029,20-Nov-12,37
CS8029,22-Dec-12,47
CS8029,14-Apr-13,50
CS8029,14-May-13,10
CS8029,14-Jul-13,50
CS8029,16-Jul-14,16
CS8029,27-Aug-14,66
CS8029,20-Oct-14,33
CS8030,29-Jun-11,21
CS8030,31-Aug-11,35
CS8030,18-Nov-11,44
CS8030,28-Nov-12,23
CS8030,11-Jan-13,39
CS8030,14-Mar-13,63
CS8030,6-May-13,27
CS8030,4-Jun-13,45
CS8030,25-Sep-13,53
CS8030,5-Oct-13,32
CS8030,26-Oct-13,49
CS8030,5-Nov-13,45
CS8030,25-Dec-13,50
CS8030,23-Aug-14,64
CS8030,29-Aug-14,77
CS8030,7-Sep-14,47
CS8030,8-Dec-14,29
CS8030,16-Feb-15,55
CS8030,20-Feb-15,62
CS8031,2-Jul-11,29
CS8031,25-Feb-12,44
CS8031,27-May-12,37
CS8031,22-Jun-12,74
CS8031,3-Aug-12,29
CS8031,17-Nov-12,48
CS8031,10-Mar-13,46
CS8031,31-Jul-13,76
CS8031,17-Sep-13,26
CS8031,20-Jan-14,49
CS8031,29-Jan-14,71
CS8031,8-Apr-14,23
CS8031,30-Jul-14,49
CS8031,22-Dec-14,61
CS8031,13-Jan-15,44
CS8031,7-Feb-15,19
CS8032,21-Sep-11,35
CS8032,19-Oct-11,53
CS8032,10-Apr-12,16
CS8032,16-Aug-12,56
CS8032,12-Dec-12,17
CS8032,29-Dec-12,69
CS8032,18-Jan-13,17
CS8032,26-Dec-13,61
CS8032,7-Feb-14,29
CS8032,4-Oct-14,63
CS8032,24-Oct-14,36
CS8033,24-Aug-11,59
CS8033,31-May-12,71
CS8033,10-Oct-12,74
CS8033,12-Oct-12,27
CS8033,18-Nov-13,24
CS8034,27-Jul-11,19
CS8034,25-Aug-11,15
CS8034,26-Oct-11,54
CS8034,23-Nov-11,28
CS8034,17-Apr-12,37
CS8034,15-Aug-12,78
CS8034,4-May-13,76
CS8034,3-Jul-13,51
CS8034,30-Jul-13,27
CS8034,10-Nov-13,72
CS8034,27-May-14,57
CS8034,18-Aug-14,21
CS8035,17-May-11,67
CS8035,15-Aug-11,72
CS8035,24-Feb-12,23
CS8035,17-Mar-12,11
CS8035,30-Jul-12,52
CS8035,27-Nov-12,33
CS8035,4-Jan-13,54
CS8035,27-Jan-13,47
CS8035,4-Sep-13,62
CS8035,30-Mar-14,79
CS8035,5-Sep-14,24
CS8035,28-Oct-14,16
CS8035,3-Nov-14,68
CS8035,15-Nov-14,64
CS8035,21-Dec-14,57
CS8036,11-Oct-11,72
CS8036,11-Feb-12,72
CS8036,22-Apr-12,65
CS8036,10-May-12,46
CS8036,25-Jul-12,69
CS8036,12-Dec-12,50
CS8036,7-Jan-13,67
CS8036,18-Mar-13,73
CS8036,5-May-13,10
CS8036,9-Jun-13,15
CS8036,7-Jul-13,35
CS8036,6-Jul-14,46
CS8036,16-Sep-14,44
CS8036,19-Nov-14,43
CS8036,25-Dec-14,72
CS8036,31-Dec-14,30
CS8036,26-Jan-15,26
CS8036,27-Jan-15,45
CS8036,1-Feb-15,42
CS8037,1-Jun-11,34
CS8037,15-Oct-11,50
CS8037,31-Mar-12,31
CS8037,13-Apr-12,12
CS8037,3-Jun-12,62
CS8037,19-Aug-12,62
CS8037,5-Oct-12,45
CS8037,11-Oct-12,40
CS8037,16-Jan-13,42
CS8037,18-Feb-13,25
CS8037,25-May-13,56
CS8037,3-Jul-13,76
CS8037,3-Sep-13,69
CS8037,12-Nov-13,66
CS8037,17-Nov-13,75
CS8037,27-Jan-14,32
CS8038,11-Aug-11,56
CS8038,7-Apr-12,70
CS8038,20-Nov-12,72
CS8038,26-Sep-13,64
CS8038,15-Nov-13,28
CS8038,23-Oct-14,36
CS8038,6-Nov-14,29
CS8038,25-Nov-14,57
CS8038,8-Dec-14,39
CS8038,26-Jan-15,53
CS8039,21-Aug-11,50
CS8039,10-May-12,63
CS8039,12-May-12,61
CS8039,13-May-12,63
CS8039,8-May-13,62
CS8039,10-Jan-14,79
CS8039,25-Jun-14,53
CS8039,30-Nov-14,24
CS8039,29-Jan-15,12
CS8039,6-Feb-15,73
CS8040,5-Aug-12,54
CS8040,15-Nov-12,24
CS8040,25-Feb-13,11
CS8040,30-Aug-13,10
CS8040,26-Oct-13,13
CS8040,4-Dec-13,56
CS8040,1-Jan-14,12
CS8040,25-May-14,26
CS8040,26-May-14,41
CS8040,12-Oct-14,59
CS8040,6-Dec-14,50
CS8041,1-Jun-11,19
CS8041,11-Oct-11,58
CS8041,9-Feb-12,37
CS8041,13-Mar-12,58
CS8041,11-Sep-12,76
CS8041,26-Sep-12,52
CS8041,27-Sep-12,52
CS8041,25-Oct-12,44
CS8041,5-Nov-12,63
CS8041,16-Apr-13,59
CS8041,28-Nov-13,28
CS8041,29-Nov-13,79
CS8041,11-Feb-14,45
CS8041,14-Feb-14,58
CS8041,12-Aug-14,77
CS8042,4-Aug-11,72
CS8042,7-Oct-11,11
CS8042,12-Nov-11,15
CS8042,27-Nov-11,45
CS8042,16-Dec-11,66
CS8042,29-Apr-12,20
CS8042,10-Oct-12,59
CS8042,23-Dec-12,16
CS8042,9-Jan-13,15
CS8042,17-Jan-13,21
CS8042,28-Feb-13,70
CS8042,21-Jul-13,61
CS8042,27-Aug-13,77
CS8042,5-Apr-14,75
CS8042,6-Dec-14,17
CS8042,21-Jan-15,35
CS8043,19-Jun-11,27
CS8043,11-Sep-11,36
CS8043,19-Mar-12,70
CS8043,6-Feb-13,36
CS8043,22-Jun-13,35
CS8043,23-Sep-13,65
CS8043,5-May-14,75
CS8043,30-Jul-14,13
CS8043,15-Aug-14,22
CS8043,10-Oct-14,45
CS8043,6-Jan-15,48
CS8044,17-Aug-11,18
CS8044,20-Oct-11,54
CS8044,27-Apr-12,42
CS8044,15-Aug-12,53
CS8044,9-Sep-12,33
CS8044,1-Jan-13,41
CS8044,2-Feb-13,47
CS8044,30-Jul-13,49
CS8044,14-Sep-13,58
CS8044,22-Nov-13,21
CS8044,22-Jun-14,35
CS8044,2-Aug-14,23
CS8044,1-Feb-15,27
CS8045,19-Jun-11,41
CS8045,3-Nov-11,38
CS8045,27-Nov-11,20
CS8045,14-Dec-11,70
CS8045,15-Dec-11,63
CS8045,24-Jan-12,40
CS8045,25-Mar-12,62
CS8045,28-Jul-12,46
CS8045,24-Apr-13,61
CS8045,26-Aug-13,17
CS8045,2-Dec-13,45
CS8045,31-Dec-13,32
CS8045,2-Feb-14,68
CS8045,19-Jul-14,76
CS8045,14-Nov-14,42
CS8046,3-Jun-11,25
CS8046,2-Aug-12,49
CS8046,31-May-13,39
CS8046,9-Oct-13,75
CS8046,15-Nov-13,72
CS8046,23-Dec-13,65
CS8046,19-Jul-14,33
CS8046,17-Nov-14,66
CS8046,2-Dec-14,21
CS8046,15-Jan-15,58
CS8046,9-Mar-15,34
CS8047,23-Oct-11,56
CS8047,30-Jan-12,76
CS8047,21-Mar-12,77
CS8047,25-Jul-12,15
CS8047,22-Sep-12,76
CS8047,13-Nov-12,15
CS8047,25-Nov-12,77
CS8047,14-Mar-13,11
CS8047,15-Sep-13,30
CS8047,15-Sep-13,56
CS8047,4-Nov-13,76
CS8047,17-Nov-13,78
CS8047,20-Feb-14,72
CS8047,1-May-14,47
CS8047,23-Jun-14,46
CS8047,24-Aug-14,36
CS8047,28-Oct-14,19
CS8047,20-Jan-15,70
CS8048,12-Jul-11,52
CS8048,23-Aug-11,37
CS8048,26-Jan-12,58
CS8048,1-Dec-12,66
CS8048,9-Aug-13,69
CS8048,22-Sep-13,53
CS8048,27-Sep-13,53
CS8048,2-Jun-14,10
CS8048,29-Jun-14,16
CS8048,27-Nov-14,59
CS8048,10-Jan-15,78
CS8048,24-Feb-15,68
CS8049,29-May-11,46
CS8049,17-Oct-11,66
CS8049,17-Dec-11,13
CS8049,17-Jun-12,72
CS8049,3-Aug-12,71
CS8049,4-Dec-12,18
CS8049,19-Mar-13,63
CS8049,7-Oct-13,54
CS8049,16-Oct-13,41
CS8049,15-Jan-14,77
CS8049,9-Sep-14,51
CS8049,8-Nov-14,69
CS8049,12-Nov-14,60
CS8050,27-Aug-11,13
CS8050,2-Dec-11,58
CS8050,22-Dec-11,42
CS8050,23-Dec-11,75
CS8050,31-May-12,67
CS8050,7-Jan-13,14
CS8050,3-Feb-13,52
CS8050,7-Apr-13,77
CS8050,16-Apr-13,30
CS8050,3-May-14,34
CS8050,26-Aug-14,51
CS8050,8-Nov-14,29
CS8050,25-Dec-14,72
CS8051,6-Jun-11,52
CS8051,26-May-12,30
CS8051,9-Oct-12,22
CS8051,28-Oct-12,33
CS8051,9-Nov-12,30
CS8051,27-Dec-12,11
CS8051,13-Mar-13,21
CS8051,29-Mar-13,53
CS8051,18-May-13,64
CS8051,12-Jul-14,11
CS8051,17-Jul-14,69
CS8051,23-Jul-14,55
CS8052,4-Jun-11,46
CS8052,20-Jun-11,31
CS8052,6-Sep-11,32
CS8052,29-Sep-11,14
CS8052,6-Oct-11,79
CS8052,31-Jan-12,36
CS8052,14-May-12,75
CS8052,16-Jun-12,64
CS8052,17-Jun-12,13
CS8052,12-Nov-12,27
CS8052,20-Nov-13,42
CS8052,5-Jan-14,12
CS8052,6-Apr-14,27
CS8052,26-Apr-14,66
CS8053,13-Jul-11,31
CS8053,30-Oct-12,11
CS8053,18-Feb-13,18
CS8053,28-Jun-13,75
CS8053,11-Oct-13,40
CS8053,27-Jan-14,26
CS8053,8-Jun-14,10
CS8053,17-Jul-14,67
CS8053,7-Aug-14,43
CS8053,17-Aug-14,10
CS8053,8-Feb-15,54
CS8053,4-Mar-15,78
CS8054,17-Jul-11,63
CS8054,21-Dec-11,28
CS8054,17-Jun-12,17
CS8054,9-Aug-13,40
CS8054,27-Jun-14,13
CS8054,31-Aug-14,59
CS8054,5-Nov-14,54
CS8054,30-Jan-15,53
CS8055,29-Jun-11,64
CS8055,31-Jul-11,65
CS8055,15-Nov-11,45
CS8055,17-Apr-12,55
CS8055,25-Apr-12,50
CS8055,21-Sep-12,32
CS8055,7-Oct-12,10
CS8055,27-Nov-12,41
CS8055,28-Jan-13,10
CS8055,23-Apr-13,64
CS8055,3-Sep-13,70
CS8055,29-Nov-13,73
CS8055,4-Apr-14,42
CS8055,22-Apr-14,46
CS8055,1-Jun-14,48
CS8055,8-Jul-14,33
CS8055,18-Oct-14,61
CS8055,21-Oct-14,45
CS8055,14-Dec-14,30
CS8055,21-Jan-15,78
CS8056,6-Sep-11,10
CS8056,11-Sep-11,65
CS8056,29-Oct-11,67
CS8056,29-Nov-11,44
CS8056,17-Mar-12,17
CS8056,26-Apr-12,19
CS8056,18-Jan-13,42
CS8056,14-Feb-13,13
CS8056,20-Mar-13,12
CS8056,3-Jun-13,54
CS8056,24-Aug-13,13
CS8056,8-Jan-14,51
CS8056,26-Apr-14,22
CS8056,18-Jan-15,44
CS8056,22-Jan-15,39
CS8057,2-Feb-12,71
CS8057,21-Apr-12,22
CS8057,24-May-12,30
CS8057,8-Jul-12,48
CS8057,12-Sep-12,41
CS8057,23-Nov-12,37
CS8057,28-Apr-13,59
CS8057,12-Jun-13,59
CS8057,9-Jun-14,61
CS8057,16-Jun-14,58
CS8057,26-Dec-14,48
CS8057,23-Feb-15,68
CS8058,27-Nov-11,54
CS8058,8-Feb-12,55
CS8058,23-Mar-12,15
CS8058,26-Mar-12,42
CS8058,7-Oct-12,44
CS8058,17-Nov-12,77
CS8058,24-Nov-12,34
CS8058,25-Mar-13,18
CS8058,3-Sep-13,31
CS8058,9-Dec-13,53
CS8058,22-Dec-13,28
CS8058,16-Mar-14,55
CS8058,24-Mar-14,73
CS8058,28-May-14,29
CS8058,30-Jul-14,31
CS8058,31-Aug-14,70
CS8058,5-Mar-15,44
CS8059,4-Jun-11,59
CS8059,14-Aug-11,33
CS8059,14-Nov-11,61
CS8059,27-Nov-11,23
CS8059,19-Aug-12,18
CS8059,8-Oct-12,39
CS8059,8-Dec-12,27
CS8059,15-Feb-13,52
CS8059,23-Feb-13,65
CS8059,8-Mar-13,52
CS8059,20-Oct-13,56
CS8059,2-Dec-13,15
CS8059,17-Dec-13,46
CS8059,4-Feb-14,37
CS8059,2-Mar-14,34
CS8059,13-Jul-14,73
CS8059,27-Oct-14,70
CS8059,23-Nov-14,42
CS8060,16-May-11,40
CS8060,20-Oct-11,48
CS8060,28-Nov-11,32
CS8060,12-Apr-12,53
CS8060,20-Jun-12,41
CS8060,1-Aug-12,21
CS8060,3-Aug-12,51
CS8060,29-Aug-12,38
CS8060,17-Apr-13,79
CS8060,10-Mar-14,76
CS8060,18-Mar-14,16
CS8060,6-Nov-14,27
CS8060,21-Nov-14,13
CS8061,8-Jun-11,31
CS8061,8-Jun-11,22
CS8061,14-Dec-11,59
CS8061,13-Jan-12,72
CS8061,27-Jun-12,65
CS8061,7-Jan-13,24
CS8061,4-Jun-13,11
CS8061,20-Jun-13,53
CS8061,1-Sep-13,34
CS8061,29-Oct-13,46
CS8061,5-Nov-13,57
CS8061,4-Mar-14,54
CS8061,15-Jun-14,62
CS8061,16-Jul-14,42
CS8061,20-Jul-14,49
CS8061,6-Aug-14,30
CS8061,19-Dec-14,29
CS8061,22-Dec-14,28
CS8061,6-Mar-15,16
CS8061,13-Mar-15,17
CS8062,30-Aug-11,56
CS8062,1-Feb-12,72
CS8062,8-Feb-12,11
CS8062,23-Feb-13,72
CS8062,21-Nov-13,64
CS8062,25-Nov-13,19
CS8062,29-Jan-14,64
CS8062,17-Feb-14,74
CS8062,8-Apr-14,34
CS8063,27-May-11,28
CS8063,7-Jun-12,68
CS8063,10-Jun-12,20
CS8063,5-Mar-13,38
CS8063,23-May-13,56
CS8063,13-Jun-13,41
CS8063,24-Jul-13,55
CS8063,13-Aug-13,46
CS8063,13-Mar-14,11
CS8063,30-Jun-14,61
CS8063,2-Jul-14,65
CS8063,1-Oct-14,70
CS8063,17-Nov-14,20
CS8064,4-Jul-11,72
CS8064,27-Aug-11,78
CS8064,30-Dec-11,78
CS8064,6-Jan-12,44
CS8064,31-Jan-12,22
CS8064,30-Nov-12,22
CS8064,3-Feb-13,57
CS8064,16-Feb-13,16
CS8064,29-May-13,39
CS8064,25-Nov-13,11
CS8064,6-Mar-14,31
CS8064,22-Jul-14,44
CS8064,11-Sep-14,41
CS8064,5-Nov-14,52
CS8065,13-Feb-12,43
CS8065,3-Jun-12,48
CS8065,11-Sep-12,58
CS8065,5-Oct-12,63
CS8065,20-Jul-13,70
CS8065,27-Oct-13,51
CS8065,11-Jan-14,17
CS8065,3-Apr-14,15
CS8065,18-May-14,43
CS8065,20-Aug-14,45
CS8065,7-Mar-15,29
CS8066,15-Jul-11,38
CS8066,23-Aug-11,21
CS8066,26-Aug-11,71
CS8066,13-Dec-11,47
CS8066,22-Dec-11,48
CS8066,27-Sep-12,13
CS8066,19-Nov-12,35
CS8066,23-Nov-12,13
CS8066,2-Jan-13,31
CS8066,9-Feb-13,34
CS8066,15-Oct-13,60
CS8066,3-Jan-14,68
CS8066,23-Oct-14,66
CS8067,19-Jul-11,54
CS8067,28-Sep-11,38
CS8067,28-Sep-11,77
CS8067,14-Oct-11,56
CS8067,18-Nov-11,66
CS8067,15-Dec-11,40
CS8067,21-Jan-12,64
CS8067,28-Feb-12,20
CS8067,29-Apr-12,26
CS8067,11-May-12,50
CS8067,4-Oct-12,41
CS8067,7-Jan-13,24
CS8067,21-Apr-13,30
CS8067,12-Jul-13,52
CS8067,24-Aug-13,18
CS8067,5-Mar-14,43
CS8068,11-Aug-11,78
CS8068,20-Nov-11,31
CS8068,23-Mar-12,73
CS8068,16-Apr-14,32
CS8068,24-Sep-14,15
CS8068,23-Jan-15,29
CS8069,26-Jul-11,51
CS8069,7-Feb-12,52
CS8069,4-Mar-12,48
CS8069,21-Apr-12,63
CS8069,3-Oct-12,59
CS8069,31-Oct-12,29
CS8069,3-Oct-13,45
CS8069,12-Oct-13,76
CS8069,26-Nov-13,37
CS8069,24-Feb-14,65
CS8069,15-May-14,47
CS8069,12-Jun-14,69
CS8069,8-Aug-14,34
